subject_id,AFG3L2,AGK,AIFM1,ARL2,ARMC10,ATAD1,BCL2L13,CASP3,CASP8,CLPB,CLPP,CLPX,DNAJA3,DNAJC11,DNM1L,FIS1,FKBP10,FKBP8,FUNDC1,GRPEL1,HSPD1,HSPE1,HTRA2,IDE,LACTB,LAP3,LONP1,METAP1D,MFN1,MFN2,MIPEP,MTCH2,MTX1,MTX2,NBR1,NIPSNAP1,NIPSNAP2,NLN,NRDC,OPA1,PARK7,PGAM5,PHB,PHB2,PITRM1,PMPCA,PMPCB,RAB24,SAMM50,SLC25A23,SLC25A24,SLC25A4,SLC25A5,SLC25A6,SNAP29,SPIRE1,STOML2,TIMM13,TIMM44,TIMM8A,TIMM9,TOMM20,TOMM22,TOMM34,TOMM40,TOMM5,TOMM6,TOMM7,TOMM70,TRAP1,UQCRC1,UQCRC2,VPS13D,cancer_type
MS151786QE_Jonathan_Jarnagin_bile_130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.39301023832689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.648382726179573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.33231282181674,18.28722707402164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.966898450552623,17.966898450552623,17.966898450552623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
MS151786QE_Jonathan_Jarnagin_bile_138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.03791012475337,0.0,0.0,0.0,0.0,0.0,16.20536458644358,0.0,0.0,0.0,0.0,18.097097895120104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.62561423857566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.788603203768535,18.354793057099897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.041604310803272,17.041604310803272,17.041604310803272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.668829062058585,15.915937972707262,0.0,0.0,Other
MS151786QE_Jonathan_Jarnagin_bile_152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.01411432617157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
MS151786QE_Jonathan_Jarnagin_bile_260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.90220801143652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.198319399134874,0.0,0.0,0.0,Other
MS151786QE_Jonathan_Jarnagin_bile_303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.962805090504805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.485443506210228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.60435300980865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
MS151786QE_Jonathan_Jarnagin_bile_320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.373098247035426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.663524964424024,18.873500071468865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.856445570565644,17.856445570565644,17.856445570565644,0.0,0.0,16.028206063163736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
MS151786QE_Jonathan_Jarnagin_bile_322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.359783256274625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7057318659873,18.70044657296678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.680724096280844,0.0,0.0,Other
MS151786QE_Jonathan_Jarnagin_bile_428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.010005120414274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.001073664656868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
MS151786QE_Jonathan_Jarnagin_bile_440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.385135438605253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.87354609069315,0.0,0.0,0.0,0.0,0.0,16.301491713597382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.804193322179067,19.354245422428285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.580320452883765,17.731712838045283,17.731712838045283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
MS151786QE_Jonathan_Jarnagin_bile_449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.18992190345444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.49538925931534,18.139422010947666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.55722676347294,17.803683182822386,17.803683182822386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.76349592546579,16.94474176736607,0.0,0.0,Other
MS151786QE_Jonathan_Jarnagin_bile_453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.16236140492628,17.94106265087774,0.0,0.0,0.0,0.0,0.0,17.98480644257268,0.0,0.0,0.0,16.892334266008625,19.422374563879217,16.33678939655568,0.0,0.0,0.0,0.0,18.07991431446838,0.0,0.0,0.0,16.769389107030975,0.0,0.0,0.0,16.69000137867536,0.0,0.0,20.80854404711976,20.528838501201157,0.0,0.0,0.0,0.0,0.0,0.0,18.518487813023516,20.897437608440065,21.145653612905964,21.145653612905964,0.0,0.0,17.71716602572059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.31868937602228,16.91144109062827,19.183512561341104,0.0,Other
MS151786QE_Jonathan_Jarnagin_bile_463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.578919882720246,16.10316179394105,0.0,0.0,0.0,19.069086807127864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.41194374933999,0.0,15.381803154054905,0.0,0.0,0.0,0.0,0.0,0.0,16.695714184068144,18.14817362723065,18.86693585246898,18.86693585246898,0.0,0.0,17.481379821546817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.068252498582652,0.0,0.0,Other
MS151786QE_Jonathan_Jarnagin_bile_467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.925076397302783,16.25897010469794,16.25897010469794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
MS151786QE_Jonathan_Jarnagin_bile_468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.438049895708765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.80331517766025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
MS151786QE_Jonathan_Jarnagin_bile_478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.28009419030376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.539178235595152,0.0,0.0,0.0,0.0,0.0,0.0,17.128044325717536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
MS151786QE_Jonathan_Jarnagin_bile_530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.180828605842258,18.387108458752184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9728517681928,20.43444044582152,0.0,0.0,0.0,0.0,16.636073695073815,0.0,0.0,18.032209926392767,19.127247483105126,19.127247483105126,0.0,0.0,17.230091347618455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
MS151786QE_Jonathan_Jarnagin_bile_93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.496978600678634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.338732142222128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.189489912459823,18.25510421534724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.92595499331342,19.35419037994749,19.389400728569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.808759801348767,16.98233494849787,0.0,Other
MS151786QE_Jonathan_Jarnagin_bile_94,0.0,0.0,16.08474163901057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.048563812197116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.008598807841476,0.0,0.0,0.0,0.0,17.729972606507005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.934172644210467,0.0,18.932941343647748,18.779417567755097,0.0,0.0,0.0,0.0,0.0,0.0,16.957051715106623,18.84765943966559,19.060321662263988,19.060321662263988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.966852796108675,18.849387011802666,0.0,Other
MS151831QE_Bruno_Lyden_MDA-MB-468_repeat,0.0,0.0,17.96950830560534,17.909113195027956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85672679193555,18.811796734113422,0.0,0.0,0.0,0.0,20.479386274143494,19.57628754728895,0.0,17.874397202829293,0.0,18.987947196489046,17.663775558905797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.506497814101934,17.980563645763493,18.114982700782573,20.65236364493798,0.0,18.860508637129513,18.035678354055957,17.551562225213342,0.0,0.0,0.0,0.0,0.0,17.226480069784316,20.230162247805428,20.34369213624543,20.311911422366876,16.920805550539093,0.0,17.42089972875605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.52762793297114,21.573352662124638,16.485443506210228,17.76112308572534,0.0,Breast
MS151831QE_Bruno_Lyden_MDA_MB_468,0.0,0.0,16.925624578232853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.39957051719992,0.0,0.0,0.0,0.0,0.0,19.84526991134064,0.0,0.0,0.0,0.0,16.93881781364849,15.774848858767134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.345089129245503,0.0,0.0,0.0,0.0,18.555631138067895,0.0,17.242953849291084,15.33114557407136,0.0,16.63288745900669,0.0,0.0,0.0,0.0,0.0,16.240667291810755,17.327059011716123,16.21406933786584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.16517412499222,0.0,16.60338196528731,0.0,Breast
MS151860QE_Bruno_Lyden_1_prostate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.928513922785253,0.0,0.0,16.524173971013603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.45033663856767,0.0,0.0,16.34447404452409,0.0,18.469299474380254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.883272153592497,0.0,0.0,16.941885098385345,0.0,0.0,0.0,0.0,16.208640037845388,15.519636820543068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.357957292463187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.012149516014414,0.0,0.0,0.0,Prostate
MS151860QE_Bruno_Lyden_2_kidney,0.0,0.0,17.714709708119635,0.0,0.0,0.0,0.0,17.446678824898992,0.0,0.0,17.19022709660465,0.0,0.0,0.0,0.0,15.535459081518809,0.0,0.0,0.0,16.466722364603108,21.373589020837304,19.15152344149116,0.0,17.86057735465872,15.682009621259498,21.12826417013211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.005027426850273,0.0,18.836729652196656,17.091564167595916,0.0,21.064981446601166,0.0,0.0,0.0,0.0,16.821782147301594,18.102102268803616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.78574286059493,16.41825957498184,0.0,0.0,Other
MS151860QE_Bruno_Lyden_3_lung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.599366874273077,0.0,0.0,17.303973759242787,0.0,0.0,0.0,16.087841680143082,0.0,0.0,0.0,0.0,0.0,20.298536867911398,18.554599570264763,0.0,17.220939009346843,16.671405943834777,19.649344212574093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.749921101827272,16.31708592621406,0.0,21.098120524075828,0.0,0.0,0.0,0.0,18.76982944363451,18.199543940272573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.093218873910715,0.0,17.198425190729694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.67306097536456,0.0,0.0,0.0,Lung
MS151860QE_Bruno_Lyden_4_normal,0.0,0.0,16.996161055718098,0.0,0.0,0.0,0.0,17.998213937581422,0.0,0.0,15.804996073244949,0.0,0.0,0.0,17.26214110000374,0.0,0.0,0.0,0.0,0.0,20.889771310457686,19.56128874126874,0.0,18.888525801407397,0.0,21.01609215579456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.223279266546427,0.0,0.0,21.37206397745484,0.0,0.0,0.0,0.0,17.645711628833045,19.116304859374836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.965920686517943,0.0,18.25573771398985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4990155234835,0.0,0.0,0.0,Normal/Control
MS151860QE_Bruno_Lyden_5_breast,0.0,0.0,16.960024883158752,0.0,0.0,0.0,0.0,17.67964501364652,0.0,0.0,17.804433510069728,0.0,0.0,0.0,16.70613543963616,0.0,0.0,0.0,0.0,0.0,21.21287599644393,19.164549560284208,0.0,18.247796527048273,18.47824186391754,20.1513446489255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.194383970417476,0.0,18.534286185601655,16.86658770466472,0.0,21.27965929646788,0.0,0.0,0.0,15.634681055361849,16.973331961165314,18.503384532423016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.206983696096565,0.0,18.386042724599204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.381075953734655,16.6485827744154,0.0,0.0,Breast
MS151860QE_Bruno_Lyden_6_osteosarcoma,0.0,0.0,16.681794577241362,0.0,0.0,0.0,0.0,17.311554405871632,0.0,0.0,0.0,0.0,0.0,0.0,17.209224472601896,0.0,0.0,0.0,0.0,0.0,19.719004179681455,18.862747760932145,0.0,0.0,17.07953950287291,19.79693234747287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.54053872782172,0.0,0.0,20.93239971020281,0.0,0.0,0.0,0.0,17.2505037401551,19.027708882001093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.382783840672893,0.0,16.62495548135082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.918602331640418,0.0,0.0,0.0,Other
MS151936QE_Bruno_Lyden_Nalm6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.704453270815296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.34435919055337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.565923301153024,0.0,0.0,0.0,Other
MS152035QE_Bruno_Lyden_1833_bone_tropic_1,0.0,0.0,0.0,17.026136485821873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.22744070055103,0.0,0.0,0.0,0.0,0.0,17.76957914822064,0.0,0.0,16.86375942487044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.656164320570397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.865761031083498,0.0,0.0,0.0,Other
MS152035QE_Bruno_Lyden_1833_bone_tropic_1_b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.139847536372475,0.0,0.0,0.0,0.0,0.0,17.591535153037707,0.0,0.0,17.053459371458068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.315826041900745,0.0,0.0,15.556580234871292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.904867257851333,0.0,0.0,0.0,Other
MS152035QE_Bruno_Lyden_1833_bone_tropic_2,0.0,0.0,0.0,17.029807957821866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.685112108956233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.690712331285276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.953180709176074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.64422963342624,0.0,0.0,0.0,Other
MS152035QE_Bruno_Lyden_1833_bone_tropic_2_b,0.0,0.0,0.0,16.365689912436135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.370401618618246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.910554132514505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.97806577793258,0.0,0.0,15.341617077589778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.571894240767982,0.0,0.0,0.0,Other
MS152035QE_Bruno_Lyden_1833_bone_tropic_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.525539530783934,0.0,0.0,0.0,0.0,0.0,17.61887653130104,0.0,0.0,17.054149832890648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.003809851482245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.539347208043495,0.0,0.0,0.0,Other
MS152035QE_Bruno_Lyden_1833_bone_tropic_3_b,0.0,0.0,0.0,16.992130068500515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.648421718900487,0.0,0.0,0.0,0.0,0.0,17.06209886030573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.46677643279318,0.0,0.0,15.248450165513718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.73124565528181,0.0,0.0,0.0,Other
MS152063QEp_Bruno_Lyden_CF33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.76963284103917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
MS152072QEp_Jonathan_Jarnagin_patient1_RB_pancreas_tumor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.267290881882108,0.0,0.0,0.0,0.0,0.0,15.801148297183515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.432738566497665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pancreatic
MS152072QEp_Jonathan_Jarnagin_patient2_NS_liver,0.0,0.0,17.123791928179095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.864936221709385,18.902557365690864,0.0,0.0,0.0,15.761386563579563,18.134429660480635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.07915326444374,0.0,0.0,0.0,0.0,16.639024128598717,16.404371810577643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
MS152072QEp_Jonathan_Jarnagin_patient2_NS_pancreas_duct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.68818758319355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pancreatic
MS152072QEp_Jonathan_Jarnagin_patient2_NS_pancreas_tumor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.462225997660283,0.0,0.0,0.0,0.0,0.0,18.68978379784337,17.87696514290365,0.0,0.0,0.0,0.0,18.644344168109267,0.0,0.0,15.953724536636523,0.0,18.852781298078426,0.0,0.0,0.0,0.0,0.0,0.0,15.734390224453904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.18996350766029,0.0,0.0,0.0,0.0,16.70714268792444,15.918931165037293,0.0,0.0,0.0,18.544861059972522,17.26955339379051,17.26955339379051,17.26955339379051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.831562010240397,0.0,0.0,0.0,0.0,Pancreatic
